# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 23 19:49:13 2017
#
# CONSTRAINT:  where (pl_radj not null
# CONSTRAINT:  )
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj
3155,Kepler-964,b,Transit,1,13.52251060,,,,,,0.189
3156,Kepler-965,b,Transit,1,134.25272980,,,,,,0.302
3157,Kepler-966,b,Transit,1,99.74762200,,,,,,0.368
3158,Kepler-967,b,Transit,2,13.22713379,,,,,,0.210
3159,Kepler-967,c,Transit,2,198.71125020,,,,,,0.326
3160,Kepler-968,b,Transit,2,3.69298373,,,,,,0.178
3161,Kepler-968,c,Transit,2,5.70940492,,,,,,0.151
3162,Kepler-969,b,Transit,2,34.17317140,,,,,,0.185
3163,Kepler-969,c,Transit,2,1.68293460,,,,,,0.088
3164,Kepler-97,b,Transit,2,2.58664000,,,,0.01100,Mass,0.132
3166,Kepler-970,b,Transit,1,16.73652231,,,,,,0.247
3167,Kepler-971,b,Transit,1,9.59070716,,,,,,0.190
3168,Kepler-972,b,Transit,1,7.03932553,,,,,,0.415
3169,Kepler-973,b,Transit,1,49.60773310,,,,,,0.175
3170,Kepler-974,b,Transit,1,4.19449651,,,,,,0.140
3171,Kepler-975,b,Transit,1,1.97034246,,,,,,0.132
3172,Kepler-976,b,Transit,1,105.95641480,,,,,,0.353
3173,Kepler-977,b,Transit,1,26.85328322,,,,,,0.234
3174,Kepler-978,b,Transit,1,49.62215090,,,,,,0.267
3175,Kepler-979,b,Transit,1,8.08801350,,,,,,0.243
3176,Kepler-98,b,Transit,1,1.54168000,,,,0.01100,Mass,0.178
3177,Kepler-980,b,Transit,1,11.55102504,,,,,,0.238
3178,Kepler-981,b,Transit,1,4.46975774,,,,,,0.206
3179,Kepler-982,b,Transit,1,15.77382210,,,,,,0.201
3180,Kepler-983,b,Transit,1,60.08550820,,,,,,0.211
3181,Kepler-984,b,Transit,1,43.03422720,,,,,,0.189
3182,Kepler-985,b,Transit,1,116.33190100,,,,,,0.266
3183,Kepler-986,b,Transit,1,56.43499380,,,,,,0.211
3184,Kepler-987,b,Transit,1,105.30331480,,,,,,0.291
3185,Kepler-988,b,Transit,1,17.76080053,,,,,,0.185
3186,Kepler-989,b,Transit,1,7.96431535,,,,,,0.197
3187,Kepler-99,b,Transit,1,4.60358000,,,,0.01900,Mass,0.132
3188,Kepler-990,b,Transit,2,9.91723428,,,,,,0.232
3189,Kepler-990,c,Transit,2,0.53835431,,,,,,0.136
3190,Kepler-991,b,Transit,1,82.53425190,,,,,,0.227
3191,Kepler-992,b,Transit,1,20.16034462,,,,,,0.145
3192,Kepler-993,b,Transit,1,22.08557563,,,,,,0.265
3193,Kepler-994,b,Transit,1,1.15116651,,,,,,0.143
3194,Kepler-995,b,Transit,1,28.26731672,,,,,,0.241
3195,Kepler-996,b,Transit,1,3.77059058,,,,,,0.177
3196,Kepler-997,b,Transit,1,2.70730672,,,,,,0.121
3197,Kepler-998,b,Transit,1,5.65377733,,,,,,0.207
3198,Kepler-999,b,Transit,1,5.99185702,,,,,,0.209
3201,Lupus-TR-3,b,Transit,1,3.91405000,0.046400,0.000000,88.300,0.81000,Mass,0.890
3255,OGLE-TR-056,b,Transit,1,1.21191890,0.023830,,77.600,1.39000,Mass,1.363
3256,OGLE-TR-10,b,Transit,1,3.10127800,0.043400,,90.000,0.62000,Mass,1.250
3257,OGLE-TR-111,b,Transit,1,4.01444630,0.047300,,88.300,,,1.019
3258,OGLE-TR-113,b,Transit,1,1.43247520,0.022890,,87.800,1.26000,Mass,1.093
3259,OGLE-TR-132,b,Transit,1,1.68986800,0.030350,,83.400,1.18000,Mass,1.200
3260,OGLE-TR-182,b,Transit,1,3.97910000,0.051000,0.000000,85.700,1.01000,Mass,1.130
3261,OGLE-TR-211,b,Transit,1,3.67724000,0.051000,0.000000,87.200,1.03000,Mass,1.360
3262,OGLE2-TR-L9,b,Transit,1,2.48553350,0.030800,,79.800,4.50000,Mass,1.610
3264,PH1,b,Transit,1,138.31700000,0.652000,0.070200,90.050,0.53100,Mass,0.551
3265,PH2,b,Transit,1,282.52550000,0.828000,0.410000,89.830,,,0.903
3266,POTS-1,b,Transit,1,3.16062960,0.037340,,88.060,2.31000,Mass,0.941
3276,Qatar-1,b,Transit,1,1.42002420,0.023320,0.000000,84.080,1.29400,Mass,1.143
3277,Qatar-2,b,Transit,1,1.33711647,0.021530,0.000000,86.120,2.49400,Mass,1.254
3281,Ross 458,c,Imaging,1,,1168.000000,,,6.28536,Mass,1.220
3283,SWEEPS-11,b,Transit,1,1.79600000,0.030000,,,9.70000,Mass,1.130
3284,SWEEPS-4,b,Transit,1,4.20000000,0.055000,,,3.80000,Mass,0.810
3286,TRAPPIST-1,b,Transit,7,1.51087081,0.011110,0.081000,89.650,0.00267,Mass,0.097
3287,TRAPPIST-1,c,Transit,7,2.42182330,0.015210,0.083000,89.670,0.00434,Mass,0.094
3288,TRAPPIST-1,d,Transit,7,4.04961000,0.021440,0.070000,89.750,0.00129,Mass,0.069
3289,TRAPPIST-1,e,Transit,7,6.09961500,0.028170,0.085000,89.860,0.00195,Mass,0.082
3290,TRAPPIST-1,f,Transit,7,9.20669000,0.037100,0.063000,89.680,0.00214,Mass,0.093
3291,TRAPPIST-1,g,Transit,7,12.35294000,0.045100,0.061000,89.710,0.00422,Mass,0.101
3292,TRAPPIST-1,h,Transit,7,20.00000000,0.063000,,89.800,,,0.067
3296,TrES-1,b,Transit,1,3.03006500,0.039250,,90.000,0.75200,Mass,1.067
3297,TrES-2,b,Transit,1,2.47061317,0.036700,,83.872,1.19700,Mass,1.247
3298,TrES-3,b,Transit,1,1.30618581,0.022820,0.000000,81.850,1.91000,Mass,1.336
3299,TrES-4,b,Transit,1,3.55392771,0.051600,0.016000,83.070,0.49400,Mass,1.838
3300,TrES-5,b,Transit,1,1.48224686,0.024590,,84.270,1.79000,Mass,1.194
3307,WASP-1,b,Transit,1,2.51994540,0.038890,0.000000,90.000,0.85400,Mass,1.483
3308,WASP-10,b,Transit,1,3.09276160,0.037810,,88.490,3.15000,Mass,1.080
3309,WASP-100,b,Transit,1,2.84937500,0.045700,0.000000,82.600,2.03000,Mass,1.690
3310,WASP-101,b,Transit,1,3.58572200,0.050600,0.000000,85.000,0.50000,Mass,1.410
3311,WASP-103,b,Transit,1,0.92554200,0.019850,,86.300,1.49000,Mass,1.528
3312,WASP-104,b,Transit,1,1.75541370,0.029180,0.000000,83.630,1.27200,Mass,1.137
3313,WASP-106,b,Transit,1,9.28971500,0.091700,0.000000,89.490,1.92500,Mass,1.085
3314,WASP-11,b,Transit,1,3.72247470,0.043500,0.000000,88.600,0.48700,Mass,1.005
3315,WASP-113,b,Transit,1,4.54216875,0.058850,0.000000,86.460,0.47500,Mass,1.409
3316,WASP-114,b,Transit,1,1.54877430,0.028510,0.012000,83.960,1.76900,Mass,1.339
3317,WASP-117,b,Transit,1,10.02165000,0.094590,0.302000,89.140,0.27550,Mass,1.021
3318,WASP-118,b,Transit,1,4.04604350,0.054530,0.000000,88.700,0.51400,Mass,1.440
3319,WASP-119,b,Transit,1,2.49979000,0.036300,0.058000,85.000,1.23000,Mass,1.400
3320,WASP-12,b,Transit,1,1.09142030,0.023400,0.000000,83.370,1.47000,Mass,1.900
3321,WASP-120,b,Transit,1,3.61127060,0.051400,0.057000,82.540,4.85000,Mass,1.473
3322,WASP-121,b,Transit,1,1.27492550,0.025440,0.000000,87.600,1.18300,Mass,1.865
3323,WASP-123,b,Transit,1,2.97764120,0.042630,0.000000,85.740,0.89900,Mass,1.318
3324,WASP-124,b,Transit,1,3.37265000,0.044900,0.017000,86.300,0.60000,Mass,1.240
3325,WASP-126,b,Transit,1,3.28880000,0.044900,0.180000,87.900,0.28000,Mass,0.960
3326,WASP-127,b,Transit,1,4.17806200,0.052000,,88.700,0.18000,Mass,1.370
3327,WASP-129,b,Transit,1,5.74814500,0.062800,0.096000,87.700,1.00000,Mass,0.930
3328,WASP-13,b,Transit,1,4.35301100,0.053620,0.000000,85.190,0.47700,Mass,1.389
3329,WASP-130,b,Transit,1,11.55098000,0.101200,0.000000,88.660,1.23000,Mass,0.890
3330,WASP-131,b,Transit,1,5.32202300,0.060700,0.000000,85.000,0.27000,Mass,1.220
3331,WASP-132,b,Transit,1,7.13352100,0.067000,0.000000,89.600,0.41000,Mass,0.870
3332,WASP-133,b,Transit,1,2.17642300,0.034500,0.170000,87.000,1.16000,Mass,1.210
3333,WASP-135,b,Transit,1,1.40137940,0.024300,0.000000,82.000,1.90000,Mass,1.300
3334,WASP-136,b,Transit,1,5.21535700,0.066100,,84.700,1.51000,Mass,1.380
3335,WASP-138,b,Transit,1,3.63443300,0.049400,,88.500,1.22000,Mass,1.090
3336,WASP-139,b,Transit,1,5.92426200,0.062000,0.000000,88.900,0.11700,Mass,0.800
3337,WASP-14,b,Transit,1,2.24375200,0.036000,0.091000,84.320,7.34100,Mass,1.281
3338,WASP-140,b,Transit,1,2.23598350,0.032300,0.047000,83.300,2.44000,Mass,1.440
3339,WASP-141,b,Transit,1,3.31065100,0.046900,0.000000,87.600,2.69000,Mass,1.210
3340,WASP-142,b,Transit,1,2.05286800,0.034700,0.000000,80.200,0.84000,Mass,1.530
3341,WASP-15,b,Transit,1,3.75206560,0.049900,0.000000,85.500,0.54200,Mass,1.428
3342,WASP-157,b,Transit,1,3.95162050,0.052900,0.000000,84.930,0.57400,Mass,1.065
3343,WASP-16,b,Transit,1,3.11860090,0.042100,0.000000,85.220,0.85500,Mass,1.008
3344,WASP-17,b,Transit,1,3.73543800,0.051500,0.028000,86.830,0.48600,Mass,1.991
3345,WASP-18,b,Transit,1,0.94145299,0.020260,0.009200,86.000,10.43000,Mass,1.165
3346,WASP-19,b,Transit,1,0.78883899,0.016340,0.002000,78.780,1.06900,Mass,1.392
3347,WASP-2,b,Transit,1,2.15222600,0.031380,,84.810,0.91500,Mass,1.071
3348,WASP-20,b,Transit,1,4.89962840,0.060000,0.000000,85.560,0.31100,Mass,1.462
3349,WASP-21,b,Transit,1,4.32248200,0.052000,0.000000,88.750,0.30000,Mass,1.070
3350,WASP-22,b,Transit,1,3.53273064,0.048900,,88.600,0.61700,Mass,1.199
3351,WASP-23,b,Transit,1,2.94442560,0.037600,0.062000,88.390,0.88400,Mass,0.962
3352,WASP-24,b,Transit,1,2.34121242,0.036510,0.000000,83.640,1.07100,Mass,1.300
3353,WASP-25,b,Transit,1,3.76482500,0.047300,0.000000,88.000,0.58000,Mass,1.220
3354,WASP-26,b,Transit,1,2.75660040,0.039850,0.000000,82.910,1.02800,Mass,1.281
3355,WASP-28,b,Transit,1,3.40883000,0.044690,0.000000,88.610,0.90700,Mass,1.213
3356,WASP-29,b,Transit,1,3.92272700,0.045700,0.030000,88.800,0.24400,Mass,0.792
3357,WASP-3,b,Transit,1,1.84683550,0.031500,0.003000,84.060,1.98000,Mass,1.400
3358,WASP-31,b,Transit,1,3.40590960,0.046590,0.000000,84.410,0.47800,Mass,1.549
3359,WASP-32,b,Transit,1,2.71865900,0.039400,0.018000,85.300,3.60000,Mass,1.180
3360,WASP-33,b,Transit,1,1.21986690,0.025550,,87.670,4.10000,Mass,1.497
3361,WASP-34,b,Transit,1,4.31767820,0.052400,0.038000,85.200,0.59000,Mass,1.220
3362,WASP-35,b,Transit,1,3.16157500,0.043170,0.000000,87.960,0.72000,Mass,1.320
3363,WASP-36,b,Transit,1,1.53736596,0.026770,,83.150,2.36100,Mass,1.327
3364,WASP-37,b,Transit,1,3.57746900,0.044600,0.000000,88.820,1.80000,Mass,1.160
3365,WASP-38,b,Transit,1,6.87181500,0.075220,0.031400,88.690,2.69100,Mass,1.094
3366,WASP-39,b,Transit,1,4.05525900,0.048600,0.000000,87.830,0.28000,Mass,1.270
3367,WASP-4,b,Transit,1,1.33823251,,0.000000,86.850,1.21600,Mass,1.330
3368,WASP-41,b,Transit,2,3.05240400,0.040000,0.026000,89.400,0.94000,Mass,1.180
3370,WASP-42,b,Transit,1,4.98168190,0.056100,,88.000,0.52700,Mass,1.122
3371,WASP-43,b,Transit,1,0.81347500,0.014200,0.000000,82.600,1.78000,Mass,0.930
3372,WASP-44,b,Transit,1,2.42380390,0.034730,0.000000,86.020,0.88900,Mass,1.140
3373,WASP-45,b,Transit,1,3.12609600,0.040500,,84.686,1.00200,Mass,0.992
3374,WASP-46,b,Transit,1,1.43036763,0.023350,,82.800,1.91000,Mass,1.174
3375,WASP-47,b,Transit,4,4.16071000,0.052000,0.002800,89.020,1.21000,Mass,1.150
3377,WASP-47,d,Transit,4,9.09500000,0.088000,0.006000,89.220,0.05286,Mass,0.331
3378,WASP-47,e,Transit,4,0.78963600,0.017300,0.030000,86.200,0.02863,Mass,0.162
3379,WASP-48,b,Transit,1,2.14363544,0.033200,0.000000,81.990,0.90700,Mass,1.396
3380,WASP-49,b,Transit,1,2.78173870,0.037900,0.000000,84.890,0.37800,Mass,1.115
3381,WASP-5,b,Transit,1,1.62842790,0.026700,0.038000,86.900,1.58000,Mass,1.087
3382,WASP-50,b,Transit,1,1.95509590,0.029450,0.009000,84.740,1.46800,Mass,1.153
3383,WASP-52,b,Transit,1,1.74977980,0.027200,0.000000,85.350,0.46000,Mass,1.270
3384,WASP-53,b,Transit,1,3.30984430,0.041010,0.030000,87.080,2.13200,Mass,1.074
3386,WASP-54,b,Transit,1,3.69364110,0.049870,0.067000,84.970,0.63600,Mass,1.653
3387,WASP-55,b,Transit,1,4.46562910,0.055800,,89.050,0.62700,Mass,1.335
3388,WASP-56,b,Transit,1,4.61710100,0.054580,0.000000,88.500,0.57100,Mass,1.092
3389,WASP-57,b,Transit,1,2.83891856,0.037690,,86.050,0.64400,Mass,1.050
3390,WASP-58,b,Transit,1,5.01718000,0.056100,0.000000,87.400,0.89000,Mass,1.370
3391,WASP-59,b,Transit,1,7.91958500,0.069700,0.100000,89.270,0.86300,Mass,0.775
3392,WASP-6,b,Transit,1,3.36100208,0.041400,0.054000,88.380,0.48500,Mass,1.230
3393,WASP-60,b,Transit,1,4.30500110,0.053100,0.000000,87.900,0.51400,Mass,0.860
3394,WASP-61,b,Transit,1,3.85590000,0.051400,0.260000,89.350,2.06000,Mass,1.240
3395,WASP-62,b,Transit,1,4.41195300,0.056700,0.210000,88.300,0.57000,Mass,1.390
3396,WASP-63,b,Transit,1,4.37809000,0.057400,0.220000,87.800,0.38000,Mass,1.430
3397,WASP-64,b,Transit,1,1.57329180,0.026480,0.000000,86.570,1.27100,Mass,1.271
3398,WASP-65,b,Transit,1,2.31142430,0.033400,0.000000,88.800,1.55000,Mass,1.112
3399,WASP-66,b,Transit,1,4.08605200,0.054600,0.110000,85.900,2.32000,Mass,1.390
3400,WASP-67,b,Transit,1,4.61442000,0.051700,0.200000,85.800,0.42000,Mass,1.400
3401,WASP-68,b,Transit,1,5.08429800,0.062060,0.000000,88.100,0.95000,Mass,1.240
3402,WASP-69,b,Transit,1,3.86813820,0.045250,0.000000,86.710,0.26000,Mass,1.057
3403,WASP-7,b,Transit,1,4.95465800,0.061800,0.000000,89.600,0.96000,Mass,1.330
3404,WASP-70 A,b,Transit,1,3.71302030,0.048530,0.000000,87.120,0.59000,Mass,1.164
3405,WASP-71,b,Transit,1,2.90367470,0.046190,0.000000,84.900,2.24200,Mass,1.460
3406,WASP-72,b,Transit,1,2.21674210,0.037080,0.000000,81.600,1.54610,Mass,1.270
3407,WASP-73,b,Transit,1,4.08722000,0.055120,0.000000,87.400,1.88000,Mass,1.160
3408,WASP-74,b,Transit,1,2.13775000,0.037000,0.000000,79.810,0.95000,Mass,1.560
3409,WASP-75,b,Transit,1,2.48419300,0.037500,0.000000,82.000,1.07000,Mass,1.270
3410,WASP-76,b,Transit,1,1.80988600,0.033000,0.000000,88.000,0.92000,Mass,1.830
3411,WASP-77 A,b,Transit,1,1.36003090,0.024000,0.000000,89.400,1.76000,Mass,1.210
3412,WASP-78,b,Transit,1,2.17517632,0.036200,0.000000,83.200,0.89000,Mass,1.700
3413,WASP-79,b,Transit,1,3.66238660,0.053500,0.000000,83.300,0.90000,Mass,2.090
3414,WASP-8,b,Transit,2,8.15871500,0.080100,0.310000,88.550,2.24400,Mass,1.038
3416,WASP-80,b,Transit,1,3.06785234,0.034400,0.002000,89.020,0.53800,Mass,0.999
3417,WASP-81,b,Transit,1,2.71647620,0.039080,0.066000,88.690,0.72900,Mass,1.429
3418,WASP-82,b,Transit,1,2.70578200,0.044700,0.000000,87.900,1.24000,Mass,1.670
3419,WASP-83,b,Transit,1,4.97125200,0.059000,0.000000,88.900,0.30000,Mass,1.040
3420,WASP-84,b,Transit,1,8.52348650,0.077100,0.000000,88.368,0.69400,Mass,0.942
3421,WASP-85 A,b,Transit,1,2.65567770,0.039000,0.000000,89.690,1.26500,Mass,1.240
3422,WASP-88,b,Transit,1,4.95400000,0.064310,0.000000,88.000,0.56000,Mass,1.700
3423,WASP-89,b,Transit,1,3.35642270,0.042700,0.193000,89.400,5.90000,Mass,1.040
3424,WASP-90,b,Transit,1,3.91624300,0.056200,0.000000,82.100,0.63000,Mass,1.630
3425,WASP-92,b,Transit,1,2.17467420,0.034800,0.000000,83.750,0.80500,Mass,1.461
3426,WASP-93,b,Transit,1,2.73253210,0.042110,0.000000,81.180,1.47000,Mass,1.597
3427,WASP-94 A,b,Transit,1,3.95019070,0.055000,0.130000,88.700,0.45200,Mass,1.720
3429,WASP-95,b,Transit,1,2.18467300,0.034160,0.000000,88.400,1.13000,Mass,1.210
3430,WASP-96,b,Transit,1,3.42526020,0.045300,0.000000,85.600,0.48000,Mass,1.200
3431,WASP-97,b,Transit,1,2.07276000,0.033030,0.000000,88.000,1.32000,Mass,1.130
3432,WASP-98,b,Transit,1,2.96264036,0.037620,,86.380,0.92200,Mass,1.144
3433,WASP-99,b,Transit,1,5.75251000,0.071700,0.000000,88.800,2.78000,Mass,1.100
3435,WISEP J121756.91+162640.2 A,b,Imaging,1,,8.000000,,,22.00000,Mass,0.934
3436,WTS-1,b,Transit,1,3.35205700,0.047000,0.100000,85.500,4.01000,Mass,1.490
3437,WTS-2,b,Transit,1,1.01870680,0.018550,0.000000,83.550,1.12000,Mass,1.363
3441,XO-1,b,Transit,1,3.94150685,0.049000,0.000000,88.800,0.92000,Mass,1.210
3442,XO-2 N,b,Transit,1,2.61585922,0.036730,0.006000,,0.59700,Mass,1.019
3445,XO-3,b,Transit,1,3.19152390,0.045400,0.260000,84.200,11.79000,Mass,1.217
3446,XO-4,b,Transit,1,4.12508280,,0.000000,88.800,1.78000,Mass,1.330
3447,XO-5,b,Transit,1,4.18775580,0.051500,0.000000,86.800,1.19000,Mass,1.140
3448,XO-6,b,Transit,1,3.76500070,0.081500,0.000000,86.000,4.40000,Mass,2.070
